the_geom,dem,sec,ln,pan,pri,prd,pvem,pt,mc,na,morena,pes,ph,pt_mor_pes,pt_morena,pt_pes,mor_pes,pan_prd_mc,pan_prd,pan_mc,prd_mc,cnr,nulos,totales,max,2max,3max,marg_1_2,marg_p_1_2,mar_2_3,marg_p_2_3,part_p,pan_p,pri_p,prd_p,pvem_p,pt_p,mc_p,na_p,morena_p,pes_p,ph_p,pt_mor_pes_p,pt_morena_p,pt_pes_p,mor_pes_P,pan_prd_mc_p,pan_prd_p,pan_mc_p,prd_mc_p,cnr_p,nulos_p,totales_p,max_p,max2_p,max3_p,1er,2ndo,3er,coal_pan_prd_mc,coal_morena_pt_pes,coal_pri,coal_pvem,coal_otros_,coal_totales_p,max_coal,max2_coal,max3_coal,1er_coal,2ndo_coal,3er_coal%
0106000020E6100000010000000103000000010000003700000083F7926411CB58C04A8557D18C643340AC2EC19913CB58C0BB43C01C71643340003F92E522CB58C03AF1ED855B643340148897DF3ACB58C00F4768893C6433403BB2262E3ECB58C06AAF6A815F643340E459D6D04ECB58C08A0D152F47643340EEA6094557CB58C0B8B70FF43A6433406FD2242E50CB58C036C6FA61F263334098D9CD7E58CB58C0E1C9C36DE7633340251C55F769CB58C022122AC5D0633340BE60DC7882CB58C0CBEB1579AB6333405CE958FB96CB58C0FAC9367A8B633340A283096B97CB58C0404902B78A63334009227EC097CB58C003AEBD228A633340638DB41998CB58C0A690D58589633340165DB87398CB58C0D7E434EA88633340C0DFCECB98CB58C0D635A55088633340DEAEE82499CB58C0FAF508B5876333409159426B9ACB58C0FF15017C856333401590804D9FCB58C0E9F5E32623633340F2E09F029ECB58C078CF9252216333409C2386AD9DCB58C029B283B620633340700B50599DCB58C0DCE1721F206333404484D90B9DCB58C01E39A4621F63334088588BC09CCB58C0A21157651E63334066CD99699CCB58C06BC7B3201D6333404AFCB0219CCB58C0460788E01B633340916F09E29BCB58C026BA6DA61A6333407DCE699F9BCB58C0F9EBA54019633340BC05AD529BCB58C0F74BE27317633340CB9A81189BCB58C0232293D515633340074FFF7A9ACB58C0C36A158E106333400188E5CE99CB58C096F357B708633340B8E8721197CB58C0C12172EEEC623340E416C71495CB58C039EBFAA9EF6233402906DD7A95CB58C094D053F5F3623340BFFCC3729ACB58C0D9BAAABC27633340DAA0A7219BCB58C02522DC5A2E633340D10030309BCB58C083A5EE8636633340B09D3FCD90CB58C05A08A2AE446333405ADD4A4C7BCB58C07051B7C962633340CF1197A573CB58C0E1FDF9856D633340D23D68136BCB58C0332B9C8C796333407524388162CB58C03DE837938563334067E21B4148CB58C03EF7D467AA63334055A9D89046CB58C01F994FC6AC6333402FE173B630CB58C02F70526FCB6333406674482F1ECB58C0E379BF6DE563334028B46CCB1ACB58C0DA57077FE8633340B7502AEA18CB58C03C3358B7FD633340461AA17615CB58C0765B7FEF2264334026180B2913CB58C090CC45113E643340081CA82711CB58C0DCBECF20576433409BDB843C0DCB58C0696034828864334083F7926411CB58C04A8557D18C643340,BENITO JUAREZ,4417,1635,614,132,21,39,9,13,14,265,11,33,8,0,2,0,7,2,0,0,1,16,1187,614,265,132,349,0.294018534,133,0.112047178,0.725993884,51.73%,11.12%,1.77%,3.29%,0.76%,1.10%,1.18%,22.33%,0.93%,2.78%,0.67%,0.00%,0.17%,0.00%,0.59%,0.17%,0.00%,0.00%,0.08%,1.35%,100.00%,51.73%,22.33%,11.12%,PAN,MORENA,PRI,55.35%,23.76%,11.12%,3.29%,6.32%,99.83%,55.35%,23.76%,11.12%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001B00000001008C0691CB58C01FABDACE416433404D98BE7F96CB58C0381EA7183A643340EC87448E97CB58C087266663386433405A9B5FE497CB58C06FBFC0D837643340078FA06499CB58C0CABFDB6A35643340051ECA0199CB58C09C335F86DC63334087EB67F798CB58C025B358CCB7633340E7DC303399CB58C0482C916FA5633340D4AF58AC99CB58C011B3651B976333409159426B9ACB58C0FF15017C85633340DEAEE82499CB58C0FAF508B587633340C0DFCECB98CB58C0D635A55088633340165DB87398CB58C0D7E434EA88633340638DB41998CB58C0A690D5858963334009227EC097CB58C003AEBD228A633340A283096B97CB58C0404902B78A6333405CE958FB96CB58C0FAC9367A8B633340BE60DC7882CB58C0CBEB1579AB633340251C55F769CB58C022122AC5D063334098D9CD7E58CB58C0E1C9C36DE76333406FD2242E50CB58C036C6FA61F2633340EEA6094557CB58C0B8B70FF43A64334001FE8FB367CB58C0FB60C5B6256433402ACFB59B70CB58C0A0557D2019643340FDFEA09774CB58C0524BDD563E643340DBBEF95B8DCB58C0D95289941A64334001008C0691CB58C01FABDACE41643340,BENITO JUAREZ,4418,1159,433,91,25,24,5,21,7,189,4,14,5,1,0,0,4,0,1,0,1,13,838,433,189,91,244,0.291169451,98,0.116945107,0.723037101,51.67%,10.86%,2.98%,2.86%,0.60%,2.51%,0.84%,22.55%,0.48%,1.67%,0.60%,0.12%,0.00%,0.00%,0.48%,0.00%,0.12%,0.00%,0.12%,1.55%,100.00%,51.67%,22.55%,10.86%,PAN,MORENA,PRI,57.76%,23.87%,10.86%,2.86%,4.65%,100.00%,57.76%,23.87%,10.86%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000002A0000003DA39A3694CB58C01DC68F76EC64334090360FCB9ACB58C066087287B26433403C01491C9DCB58C0C25F91107C64334003296D82A5CB58C0FF16CEF07A643340EE3EB61FA8CB58C05873539627643340337DE20BB7CB58C039A638912564334039841AA1C5CB58C03810206D23643340D5328F92D4CB58C0BC4FD35A23643340AE193A6DE5CB58C049C5013923643340BE5DBDB6E6CB58C0EA022C8DF363334052368634E7CB58C0F1DDEAA3DE633340B58369CCE7CB58C0EBA508D9C7633340733E4DF5E8CB58C0027E66599B63334073BE2F03D9CB58C01D9A2204956333405D297A72CFCB58C03668FA1D916333401845DF26CACB58C04E517FC28E63334048C2FD78C4CB58C020F1993A8D6333408DB46E55BBCB58C0D4727FFE886333407C09378DACCB58C00EAF74E4826333405955CDE79ECB58C003A34FE47D63334030128B609ECB58C069BF2FC97E633340591BD2FD9DCB58C00ED93C707F633340834FC2779DCB58C0ED51165380633340A77172099DCB58C011FFC30D8163334052D30EAC9CCB58C077D2D3AB816333408D540F4E9CCB58C09977E44A8263334047EF77F09BCB58C0746B52E9826333406A74518F9BCB58C04DA7588E8363334002BB84F09ACB58C0E6A51B9B846333409159426B9ACB58C0FF15017C85633340D4AF58AC99CB58C011B3651B97633340E7DC303399CB58C0482C916FA563334087EB67F798CB58C025B358CCB7633340051ECA0199CB58C09C335F86DC633340078FA06499CB58C0CABFDB6A3564334005C88DA399CB58C05A40E8026E6433407A82821699CB58C025920DC0836433401398C9F197CB58C02850D9659A643340B3BCA77F96CB58C0D3A083D2B56433401B343D3B94CB58C0D72615CADB6433409915C20593CB58C0C7EE189EEA6433403DA39A3694CB58C01DC68F76EC643340,BENITO JUAREZ,4419,1738,638,136,27,42,15,26,7,344,10,28,6,2,0,4,14,1,1,0,0,26,1327,638,344,136,294,0.221552374,208,0.156744537,0.763521289,48.08%,10.25%,2.03%,3.17%,1.13%,1.96%,0.53%,25.92%,0.75%,2.11%,0.45%,0.15%,0.00%,0.30%,1.06%,0.08%,0.08%,0.00%,0.00%,1.96%,100.00%,48.08%,25.92%,10.25%,PAN,MORENA,PRI,53.28%,27.96%,10.25%,3.17%,5.35%,100.00%,53.28%,27.96%,10.25%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001D0000002152DCE8E2CB58C05483DD2974643340A04D0EA6F5CB58C06EC8B36072643340F399C93C07CC58C046C6DCF16F643340598A4D1A0CCC58C0C3CB8E456F643340E1C6BAFC0FCC58C0EDA34E506F6433402EECB8B211CC58C07330B2446F64334064C8202D12CC58C0506127376F64334011E370E512CC58C09091BF226F64334057DAE8E613CC58C0F6950A066F643340EDB52C4C15CC58C0EE1CF3125F643340FA65E50A19CC58C003F7B2F120643340099CB83526CC58C0DFE04E535E6333401F7993F224CC58C07B9B18CA5D6333406AF76C2324CC58C0883D1E725D633340E782ABCF23CC58C0A6DBBD515D633340E2594C8622CC58C088ECB8C25C63334088B4CA5F13CC58C0E635CA53566333401901061EFECB58C010E0EB4C4D6333405364CB73FDCB58C04AA8CA0E62633340432DBAA1EACB58C08BC232015B633340FF24130FEACB58C0A9FB11037163334092EFA2C7E9CB58C0998B78BB7B633340733E4DF5E8CB58C0027E66599B633340B58369CCE7CB58C0EBA508D9C763334052368634E7CB58C0F1DDEAA3DE633340BE5DBDB6E6CB58C0EA022C8DF3633340AE193A6DE5CB58C049C501392364334025E78EDCE4CB58C005BB2365356433402152DCE8E2CB58C05483DD2974643340,BENITO JUAREZ,4420,2361,727,159,40,49,18,32,23,569,19,38,12,1,0,2,25,1,0,0,1,45,1761,727,569,159,158,0.089721749,410,0.23282226,0.745870394,41.28%,9.03%,2.27%,2.78%,1.02%,1.82%,1.31%,32.31%,1.08%,2.16%,0.68%,0.06%,0.00%,0.11%,1.42%,0.06%,0.00%,0.00%,0.06%,2.56%,100.00%,41.28%,32.31%,9.03%,PAN,MORENA,PRI,46.85%,34.19%,9.03%,2.78%,7.16%,100.00%,46.85%,34.19%,9.03%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001E0000005364CB73FDCB58C04AA8CA0E626333401901061EFECB58C010E0EB4C4D63334088B4CA5F13CC58C0E635CA5356633340E2594C8622CC58C088ECB8C25C633340E782ABCF23CC58C0A6DBBD515D6333406AF76C2324CC58C0883D1E725D6333401F7993F224CC58C07B9B18CA5D633340099CB83526CC58C0DFE04E535E6333409EDEF37D29CC58C0B4D7818A2B6333408A16479229CC58C0B6AB04502A63334080AC6BE92ECC58C0AD621BAED7623340712B948C37CC58C052D58DA0886233408D18C74836CC58C012972E5A89623340879C948335CC58C0C06FF7CC8962334019BE841835CC58C0912B4D0B8A62334057346F9F30CC58C0DE6522E68D623340A96AA38927CC58C0304701AA956233407C334D2320CC58C09B5768DF9C6233400A31265418CC58C0587F66C3A2623340FABF0E2C14CC58C0F2A565AEA362334015D1EC2906CC58C0BADA051CA1623340D0347D7A02CC58C0979C5925A0623340CF20933DF0CB58C0EC999B959B623340E92EBD1EF0CB58C0D1C25CB49F623340E620570EEFCB58C099838D15C4623340F2FCA0D1EDCB58C04E9D4E49EE6233404034318FECCB58C0A8624640196333404A03353FEBCB58C0572B510546633340432DBAA1EACB58C08BC232015B6333405364CB73FDCB58C04AA8CA0E62633340,BENITO JUAREZ,4421,1592,504,146,24,37,7,21,11,345,11,26,6,0,0,1,15,3,0,0,1,45,1203,504,345,146,159,0.132169576,199,0.165419784,0.755653266,41.90%,12.14%,2.00%,3.08%,0.58%,1.75%,0.91%,28.68%,0.91%,2.16%,0.50%,0.00%,0.00%,0.08%,1.25%,0.25%,0.00%,0.00%,0.08%,3.74%,100.00%,41.90%,28.68%,12.14%,PAN,MORENA,PRI,47.13%,29.84%,12.14%,3.08%,7.81%,100.00%,47.13%,29.84%,12.14%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000002E000000733E4DF5E8CB58C0027E66599B63334092EFA2C7E9CB58C0998B78BB7B633340FF24130FEACB58C0A9FB110371633340432DBAA1EACB58C08BC232015B6333404A03353FEBCB58C0572B5105466333404034318FECCB58C0A862464019633340F2FCA0D1EDCB58C04E9D4E49EE623340E620570EEFCB58C099838D15C4623340E92EBD1EF0CB58C0D1C25CB49F623340CF20933DF0CB58C0EC999B959B623340F630EB7BE7CB58C07EA6AB909B623340173E20AFE1CB58C07D14BF439D623340F2404EB0D5CB58C04A9F9BDE9F6233406EDEA9BBD0CB58C0A95FEE069F62334048768823CBCB58C079261FDF9E623340CCC91E30C8CB58C0786D1ECA9E6233405A6B033AC6CB58C038C5FFE79E6233405B01A472B7CB58C0E89DE9529E6233409FE859A2B2CB58C0EEB55714A6623340EE7C5A87AECB58C0E974B26DAF623340DA0F7571ABCB58C036B7E2EEBB6233405195FE51A9CB58C085D7F950C662334059E835B2A7CB58C0F9B6001FD0623340129D0DBBA4CB58C09DDBC0DBE6623340B82AC9C2A2CB58C0025916DAF562334076B2429DA1CB58C07C65E1F800633340C44E7072A0CB58C0FAD127B70F6333401590804D9FCB58C0E9F5E326236333409159426B9ACB58C0FF15017C8563334002BB84F09ACB58C0E6A51B9B846333406A74518F9BCB58C04DA7588E8363334047EF77F09BCB58C0746B52E9826333408D540F4E9CCB58C09977E44A8263334052D30EAC9CCB58C077D2D3AB81633340A77172099DCB58C011FFC30D81633340834FC2779DCB58C0ED51165380633340591BD2FD9DCB58C00ED93C707F63334030128B609ECB58C069BF2FC97E6333405955CDE79ECB58C003A34FE47D6333407C09378DACCB58C00EAF74E4826333408DB46E55BBCB58C0D4727FFE8863334048C2FD78C4CB58C020F1993A8D6333401845DF26CACB58C04E517FC28E6333405D297A72CFCB58C03668FA1D9163334073BE2F03D9CB58C01D9A220495633340733E4DF5E8CB58C0027E66599B633340,BENITO JUAREZ,4422,1898,688,142,32,56,9,9,18,398,8,31,8,0,0,2,13,4,1,0,1,26,1446,688,398,142,290,0.20055325,256,0.177040111,0.761854584,47.58%,9.82%,2.21%,3.87%,0.62%,0.62%,1.24%,27.52%,0.55%,2.14%,0.55%,0.00%,0.00%,0.14%,0.90%,0.28%,0.07%,0.00%,0.07%,1.80%,100.00%,47.58%,27.52%,9.82%,PAN,MORENA,PRI,51.66%,28.84%,9.82%,3.87%,5.81%,100.00%,51.66%,28.84%,9.82%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000002D0000005ADD4A4C7BCB58C07051B7C962633340B09D3FCD90CB58C05A08A2AE44633340D10030309BCB58C083A5EE8636633340DAA0A7219BCB58C02522DC5A2E633340BFFCC3729ACB58C0D9BAAABC276333402906DD7A95CB58C094D053F5F3623340E416C71495CB58C039EBFAA9EF623340B8E8721197CB58C0C12172EEEC6233400188E5CE99CB58C096F357B708633340074FFF7A9ACB58C0C36A158E10633340CB9A81189BCB58C0232293D515633340BC05AD529BCB58C0F74BE273176333407DCE699F9BCB58C0F9EBA54019633340916F09E29BCB58C026BA6DA61A6333404AFCB0219CCB58C0460788E01B63334066CD99699CCB58C06BC7B3201D63334088588BC09CCB58C0A21157651E6333404484D90B9DCB58C01E39A4621F633340700B50599DCB58C0DCE1721F206333409C2386AD9DCB58C029B283B620633340F2E09F029ECB58C078CF9252216333401590804D9FCB58C0E9F5E32623633340C44E7072A0CB58C0FAD127B70F63334076B2429DA1CB58C07C65E1F800633340B82AC9C2A2CB58C0025916DAF5623340129D0DBBA4CB58C09DDBC0DBE662334059E835B2A7CB58C0F9B6001FD06233405195FE51A9CB58C085D7F950C6623340DA0F7571ABCB58C036B7E2EEBB623340EE7C5A87AECB58C0E974B26DAF6233409FE859A2B2CB58C0EEB55714A66233405B01A472B7CB58C0E89DE9529E623340DC9D8E69B0CB58C0D861D1FA9D62334072134575ADCB58C029DD37AB9D623340D57983E5A4CB58C0B01102B89D623340C1B394D4A1CB58C080DE7C949D62334052AF3BD092CB58C0C25E2FA09D623340E42A1B518FCB58C023B68EEB9E623340E3BE109088CB58C0F1CC87F0A2623340B3B6AA3484CB58C0F6F175FBA5623340FD9A735677CB58C07EC3F06FAE623340BF1D72A077CB58C063BF8368B16233401B6E59C380CB58C03C166A4E0F633340218BB5FD81CB58C0C76233ED1B6333405ADD4A4C7BCB58C07051B7C962633340,BENITO JUAREZ,4423,982,330,77,17,30,7,10,7,198,5,15,5,4,0,0,8,0,1,0,0,22,736,330,198,77,132,0.179347826,121,0.164402174,0.749490835,44.84%,10.46%,2.31%,4.08%,0.95%,1.36%,0.95%,26.90%,0.68%,2.04%,0.68%,0.54%,0.00%,0.00%,1.09%,0.00%,0.14%,0.00%,0.00%,2.99%,100.00%,44.84%,26.90%,10.46%,PAN,MORENA,PRI,49.73%,29.08%,10.46%,4.08%,6.66%,100.00%,49.73%,29.08%,10.46%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001300000067E21B4148CB58C03EF7D467AA6333407524388162CB58C03DE8379385633340D23D68136BCB58C0332B9C8C79633340CF1197A573CB58C0E1FDF9856D6333405ADD4A4C7BCB58C07051B7C962633340218BB5FD81CB58C0C76233ED1B6333401B6E59C380CB58C03C166A4E0F633340BF1D72A077CB58C063BF8368B1623340FD9A735677CB58C07EC3F06FAE623340C44B883C6FCB58C099A13DD8B3623340384783B86ACB58C030C8D9DBB6623340859E6B4862CB58C0A26EA17DBC6233406E1976235FCB58C05B55E796BE623340F6F42D7959CB58C0556536C5C1623340B78C7C9C4FCB58C01CF8C14EC76233407F46B2235BCB58C0108F2AAA43633340D4D33D7350CB58C093BC5AE452633340AB89706A41CB58C028360A4F6863334067E21B4148CB58C03EF7D467AA633340,BENITO JUAREZ,4424,1179,404,100,23,21,8,15,4,198,4,20,9,2,0,1,18,2,2,1,0,15,847,404,198,100,206,0.243211334,98,0.115702479,0.718405428,47.70%,11.81%,2.72%,2.48%,0.94%,1.77%,0.47%,23.38%,0.47%,2.36%,1.06%,0.24%,0.00%,0.12%,2.13%,0.24%,0.24%,0.12%,0.00%,1.77%,100.00%,47.70%,23.38%,11.81%,PAN,MORENA,PRI,54.90%,25.74%,11.81%,2.48%,5.08%,100.00%,54.90%,25.74%,11.81%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001300000028B46CCB1ACB58C0DA57077FE86333406674482F1ECB58C0E379BF6DE56333402FE173B630CB58C02F70526FCB63334055A9D89046CB58C01F994FC6AC63334067E21B4148CB58C03EF7D467AA633340AB89706A41CB58C028360A4F68633340D4D33D7350CB58C093BC5AE4526333407F46B2235BCB58C0108F2AAA43633340B78C7C9C4FCB58C01CF8C14EC76233404BBDE18543CB58C02AD79317CE623340E23DCC3B34CB58C06C79C2ADD66233405BE43BB030CB58C05BD149ABD8623340DE4139F725CB58C0F5E2218461633340303878F024CB58C0C5E8729D6E633340F31451D721CB58C021854FCE8E633340558073DD1FCB58C03E1A7937A96333405AE4DB121ECB58C0BF87A470C0633340A3B70FAF1BCB58C02988E269DF63334028B46CCB1ACB58C0DA57077FE8633340,BENITO JUAREZ,4425,1066,380,88,21,21,6,14,3,179,4,8,10,0,0,4,8,1,0,0,2,16,765,380,179,88,201,0.262745098,91,0.118954248,0.717636023,49.67%,11.50%,2.75%,2.75%,0.78%,1.83%,0.39%,23.40%,0.52%,1.05%,1.31%,0.00%,0.00%,0.52%,1.05%,0.13%,0.00%,0.00%,0.26%,2.09%,100.00%,49.67%,23.40%,11.50%,PAN,MORENA,PRI,55.42%,26.01%,11.50%,2.75%,4.31%,100.00%,55.42%,26.01%,11.50%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001B0000005BE43BB030CB58C05BD149ABD8623340E23DCC3B34CB58C06C79C2ADD66233404BBDE18543CB58C02AD79317CE623340B78C7C9C4FCB58C01CF8C14EC7623340F6F42D7959CB58C0556536C5C16233406E1976235FCB58C05B55E796BE623340AD58CF0D56CB58C0264166FE5C623340CFC6F5775ECB58C0A278292867623340DFEFFDA363CB58C0324A26E06A623340915A21EE5FCB58C0544E8E575D623340CDAF5FB65CCB58C08622A0DA4F6233403715248D5BCB58C0995B4FF5486233403BBA47305ACB58C05F045ECF3E623340452E45FD58CB58C004DE9AF73062334002201C9358CB58C0B15D2EE5226233403ACA4C6058CB58C06246B94416623340DA5EC42859CB58C0CF1DE52C08623340CDF562F35BCB58C0056AD040F761334088ED70A35FCB58C001010823E6613340E7A81D0F4ECB58C07C7EE7FC006233406CDF114744CB58C0F09137A8116233404F68306C40CB58C00FF64D70176233406E99D2593FCB58C0E883F786296233409EC53C5F3ACB58C0EB7966EC62623340F11975DF35CB58C0C29B42E09B623340512CA38632CB58C0AF7C731FC36233405BE43BB030CB58C05BD149ABD8623340,BENITO JUAREZ,4426,836,230,71,13,15,10,14,5,180,7,15,4,1,0,0,4,0,0,0,0,13,582,230,180,71,50,0.085910653,109,0.187285223,0.696172249,39.52%,12.20%,2.23%,2.58%,1.72%,2.41%,0.86%,30.93%,1.20%,2.58%,0.69%,0.17%,0.00%,0.00%,0.69%,0.00%,0.00%,0.00%,0.00%,2.23%,100.00%,39.52%,30.93%,12.20%,PAN,MORENA,PRI,44.85%,33.51%,12.20%,2.58%,6.87%,100.00%,44.85%,33.51%,12.20%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E610000001000000010300000001000000300000006E1976235FCB58C05B55E796BE623340859E6B4862CB58C0A26EA17DBC623340384783B86ACB58C030C8D9DBB6623340C44B883C6FCB58C099A13DD8B3623340FD9A735677CB58C07EC3F06FAE623340B3B6AA3484CB58C0F6F175FBA5623340E3BE109088CB58C0F1CC87F0A2623340E42A1B518FCB58C023B68EEB9E62334052AF3BD092CB58C0C25E2FA09D623340C1B394D4A1CB58C080DE7C949D623340D57983E5A4CB58C0B01102B89D6233403FD36C00A5CB58C0F03338829A6233400ACA2CDFA5CB58C00F75E4ED7F6233401E3A6C31A7CB58C0D199C39157623340F0B575CF9ECB58C04F87A18A5262334019BEEAD0A0CB58C0DD23917A0E6233403A80F4EAA0CB58C04784F6060B623340116935AB99CB58C0E7967F30F5613340E0193D6596CB58C065CDA8B4EB613340E9F2B1E196CB58C0BCDDDC8FE361334002D176A998CB58C05D7726BDC5613340940414B499CB58C01C26014BB46133402200FC559ACB58C0249DD9B2A9613340DD36DBEA9DCB58C0FE15DDB36D61334048DE177B9ECB58C0246EA94364613340BB00B4A693CB58C0674EF1767A613340BC877BC38ACB58C04D6D35428D613340FE1EE4CB81CB58C0EE668945A06133401F47E4F87CCB58C071D6665FAB613340B32622AF78CB58C08F5543D6B461334029C6CBBC75CB58C0D0A89F66C26133400DD2A5DE71CB58C084C98FD9CA6133404A461D7670CB58C06C3D21EDCD613340D068E47867CB58C07686ECDCDA61334088ED70A35FCB58C001010823E6613340CDF562F35BCB58C0056AD040F7613340DA5EC42859CB58C0CF1DE52C086233403ACA4C6058CB58C06246B9441662334002201C9358CB58C0B15D2EE522623340452E45FD58CB58C004DE9AF7306233403BBA47305ACB58C05F045ECF3E6233403715248D5BCB58C0995B4FF548623340CDAF5FB65CCB58C08622A0DA4F623340915A21EE5FCB58C0544E8E575D623340DFEFFDA363CB58C0324A26E06A623340CFC6F5775ECB58C0A278292867623340AD58CF0D56CB58C0264166FE5C6233406E1976235FCB58C05B55E796BE623340,BENITO JUAREZ,4427,1568,481,143,29,35,14,17,10,310,15,19,3,0,0,0,10,0,1,0,0,20,1107,481,310,143,171,0.154471545,167,0.150858175,0.705994898,43.45%,12.92%,2.62%,3.16%,1.26%,1.54%,0.90%,28.00%,1.36%,1.72%,0.27%,0.00%,0.00%,0.00%,0.90%,0.00%,0.09%,0.00%,0.00%,1.81%,100.00%,43.45%,28.00%,12.92%,PAN,MORENA,PRI,48.60%,29.54%,12.92%,3.16%,5.78%,100.00%,48.60%,29.54%,12.92%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001E000000D57983E5A4CB58C0B01102B89D62334072134575ADCB58C029DD37AB9D623340DC9D8E69B0CB58C0D861D1FA9D6233405B01A472B7CB58C0E89DE9529E6233402F21CBC7B7CB58C04CF66DFD9A623340203C9DCABFCB58C0941915B24A6233402803C692C0CB58C0116CC0DB42623340FE35CBCEC6CB58C059A0865E0462334054E04741CDCB58C0463029BFC3613340DD5CABD0D3CB58C0C11CE3FD81613340F7C43A27C3CB58C04E06DED57A6133405EA4953DB7CB58C0BB9EF9B7756133404DF91B90ABCB58C068E197E06F613340DFE3C998A5CB58C0F444D4DE6C6133405D53750AA4CB58C0C774CCE56B61334048DE177B9ECB58C0246EA94364613340DD36DBEA9DCB58C0FE15DDB36D6133402200FC559ACB58C0249DD9B2A9613340940414B499CB58C01C26014BB461334002D176A998CB58C05D7726BDC5613340E9F2B1E196CB58C0BCDDDC8FE3613340E0193D6596CB58C065CDA8B4EB613340116935AB99CB58C0E7967F30F56133403A80F4EAA0CB58C04784F6060B62334019BEEAD0A0CB58C0DD23917A0E623340F0B575CF9ECB58C04F87A18A526233401E3A6C31A7CB58C0D199C391576233400ACA2CDFA5CB58C00F75E4ED7F6233403FD36C00A5CB58C0F03338829A623340D57983E5A4CB58C0B01102B89D623340,BENITO JUAREZ,4428,1657,627,138,19,39,21,12,15,283,10,28,8,5,0,1,11,2,0,0,0,26,1245,627,283,138,344,0.276305221,145,0.116465863,0.751357876,50.36%,11.08%,1.53%,3.13%,1.69%,0.96%,1.20%,22.73%,0.80%,2.25%,0.64%,0.40%,0.00%,0.08%,0.88%,0.16%,0.00%,0.00%,0.00%,2.09%,100.00%,50.36%,22.73%,11.08%,PAN,MORENA,PRI,53.90%,25.54%,11.08%,3.13%,6.35%,100.00%,53.90%,25.54%,11.08%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001E00000008F98432DCCB58C0ED8FD3655D6533406379A61DE7CB58C0580D8ABB51653340FBF82FACEFCB58C06D0A29974865334043F52BDBEFCB58C0F7B6E20142653340EAED270AF0CB58C086619C6C3B653340D6A3B5D1F3CB58C09CE59FF4A66433408621A59800CC58C0D34B7CEAA96433403C7773B2FDCB58C03D71D5A8C1643340C3601BB704CC58C0D9CBD419CB6433401B8DB04D0ACC58C0E9679950D264334082EA59A70BCC58C01399D10ED4643340776169700CCC58C041AEAEAFD4643340EAF943C90CCC58C04535D7F6D4643340DABB08910DCC58C0E3BEBC96D56433400332977A0ECC58C038A3C4D8D66433402AB2A5090ECC58C0729CF639CA6433406F2B251F0ECC58C05D88A2EFBD643340B42D951E0ECC58C03EE5DD4BB664334057DAE8E613CC58C0F6950A066F64334011E370E512CC58C09091BF226F64334064C8202D12CC58C0506127376F6433402EECB8B211CC58C07330B2446F643340E1C6BAFC0FCC58C0EDA34E506F643340598A4D1A0CCC58C0C3CB8E456F643340F399C93C07CC58C046C6DCF16F643340A04D0EA6F5CB58C06EC8B360726433402152DCE8E2CB58C05483DD29746433402444285BE0CB58C0BB2F7A7AC3643340C2FDF210DECB58C0A6EF63821365334008F98432DCCB58C0ED8FD3655D653340,BENITO JUAREZ,4429,1529,453,124,36,32,15,16,13,343,12,26,10,5,1,2,10,1,1,0,1,21,1122,453,343,124,110,0.098039216,219,0.195187166,0.73381295,40.37%,11.05%,3.21%,2.85%,1.34%,1.43%,1.16%,30.57%,1.07%,2.32%,0.89%,0.45%,0.09%,0.18%,0.89%,0.09%,0.09%,0.00%,0.09%,1.87%,100.00%,40.37%,30.57%,11.05%,PAN,MORENA,PRI,46.08%,33.42%,11.05%,2.85%,6.51%,99.91%,46.08%,33.42%,11.05%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
